ID,Year,Area,Variety,Estate,LatN,LongE,Date,Temperature,Month,Day,Potential_Fert,n_Blind_Buds,n_Steril_Buds
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,19/07/19,-5.520759106,7,19,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,26/12/19,4.774858475,12,26,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,03/07/19,0.081203699,7,3,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,25/02/19,1.629068136,2,25,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,21/09/19,-7.167870045,9,21,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,24/01/19,-2.724733591,1,24,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,29/03/19,2.082380772,3,29,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,23/10/19,-2.45738101,10,23,1.2,0.9,2.2
5,2019,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,01/06/19,-2.259938002,6,1,1.2,0.9,2.2
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,05/07/20,NA,7,5,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,22/08/20,2.70024991,8,22,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,05/09/20,-12.23304176,9,5,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,21/07/20,4.210653782,7,21,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,28/02/20,3.633721113,2,28,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,06/08/20,-0.225795165,8,6,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,12/02/20,4.323936462,2,12,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,15/03/20,0.856687248,3,15,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,10/11/20,1.08272481,11,10,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,25/10/20,1.040159464,10,25,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,26/11/20,-0.150664806,11,26,0.89,1.8,3
5,2020,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,11/01/20,3.281301498,1,11,0.89,1.8,3
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,09/08/21,4.852190495,8,9,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,10/09/21,3.043581963,9,10,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,25/08/21,0.114812247,8,25,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,28/10/21,0.911352456,10,28,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,29/11/21,-2.031733513,11,29,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,28/10/21,7.647613049,10,28,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,13/01/21,-1.724222064,1,13,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,02/03/21,3.074148893,3,2,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,14/02/21,-1.705316186,2,14,1.07,0.4,1.2
5,2021,NE,Glera,Az Fattoria Eolia,45.345205,11.699838,22/06/21,3.679173708,6,22,1.07,0.4,1.2
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,07/08/18,4.481436729,8,7,1.08,3.8,1.6
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,17/08/18,1.247649431,8,17,1.08,3.8,1.6
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,21/11/18,-0.610364795,11,21,1.08,3.8,1.6
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,30/06/18,1.67702508,6,30,1.08,3.8,1.6
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,21/01/18,2.006594896,1,21,1.08,3.8,1.6
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,27/04/18,4.088187695,4,27,1.08,3.8,1.6
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,04/10/18,0.492222786,10,4,1.08,3.8,1.6
6,2018,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,26/03/18,-1.282592893,3,26,1.08,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,26/12/19,2.579656839,12,26,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,04/08/19,-0.546496451,8,4,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,24/01/19,0.752169013,1,24,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,05/09/19,3.754768848,9,5,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,23/10/19,-0.078641757,10,23,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,25/02/19,3.195789099,2,25,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,21/09/19,-5.346614838,9,21,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,19/07/19,-7.472014427,7,19,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,29/03/19,3.97869277,3,29,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,03/07/19,0.856488705,7,3,1.1,3.8,1.6
6,2019,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,01/06/19,-2.15991044,6,1,1.1,3.8,1.6
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,10/11/20,-0.10728626,11,10,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,26/11/20,-1.704267383,11,26,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,11/01/20,0.771041095,1,11,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,22/08/20,2.7275002,8,22,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,12/02/20,3.927750587,2,12,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,05/09/20,-13.36155128,9,5,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,15/03/20,1.751997828,3,15,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,28/02/20,3.484544516,2,28,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,25/10/20,0.289762646,10,25,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,06/08/20,-2.606575966,8,6,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,21/07/20,1.453234553,7,21,1.04,1.3,2.4
6,2020,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,05/07/20,NA,7,5,1.04,1.3,2.4
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,25/08/21,-1.292008162,8,25,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,10/09/21,2.825945377,9,10,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,28/10/21,8.442882538,10,28,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,13/01/21,-1.700666189,1,13,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,28/10/21,1.637010694,10,28,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,29/11/21,NA,11,29,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,14/02/21,-0.682806075,2,14,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,22/06/21,1.711647272,6,22,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,02/03/21,4.641137123,3,2,1.54,0.5,0.9
6,2021,NO,Chardonnay,Az. San Nazario,45.30811,11.642855,09/08/21,5.38603878,8,9,1.54,0.5,0.9
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,21/11/18,-0.617222846,11,21,1.44,2.9,1.5
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,21/01/18,2.184301138,1,21,1.44,2.9,1.5
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,27/04/18,3.907310724,4,27,1.44,2.9,1.5
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,04/10/18,0.171506122,10,4,1.44,2.9,1.5
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,30/06/18,4.415918827,6,30,1.44,2.9,1.5
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,17/08/18,2.572393179,8,17,1.44,2.9,1.5
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,07/08/18,5.721077919,8,7,1.44,2.9,1.5
7,2018,NO,Merlot,Az. San Nazario,45.30811,11.642855,26/03/18,-0.801949918,3,26,1.44,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,26/12/19,2.969153166,12,26,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,05/09/19,3.873782873,9,5,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,23/10/19,-0.123152055,10,23,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,21/09/19,-5.063966751,9,21,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,01/06/19,-1.272965789,6,1,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,19/07/19,-6.764169693,7,19,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,03/07/19,1.831326962,7,3,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,04/08/19,-0.348489016,8,4,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,25/02/19,3.837193966,2,25,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,24/01/19,0.684942365,1,24,1.4,2.9,1.5
7,2019,NO,Merlot,Az. San Nazario,45.30811,11.642855,29/03/19,4.617416859,3,29,1.4,2.9,1.5
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,05/09/20,-12.49596596,9,5,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,22/08/20,3.308545828,8,22,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,25/10/20,0.315530509,10,25,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,26/11/20,-1.511104703,11,26,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,10/11/20,0.046759795,11,10,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,21/07/20,2.228864908,7,21,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,05/07/20,NA,7,5,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,06/08/20,-2.247214556,8,6,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,12/02/20,3.916097879,2,12,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,11/01/20,1.086610436,1,11,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,28/02/20,3.237271786,2,28,1.77,3.2,0.6
7,2020,NO,Merlot,Az. San Nazario,45.30811,11.642855,15/03/20,0.871550441,3,15,1.77,3.2,0.6
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,28/10/21,1.621106863,10,28,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,02/03/21,3.845535994,3,2,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,29/11/21,NA,11,29,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,28/10/21,8.275464058,10,28,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,22/06/21,0.857472003,6,22,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,25/08/21,-1.524959683,8,25,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,09/08/21,4.828911781,8,9,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,10/09/21,3.072362661,9,10,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,14/02/21,-0.663082242,2,14,1.51,1.7,1.2
7,2021,NO,Merlot,Az. San Nazario,45.30811,11.642855,13/01/21,-1.560967088,1,13,1.51,1.7,1.2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,04/10/18,0.393748105,10,4,1.18,2,2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,26/03/18,-0.663398564,3,26,1.18,2,2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,17/08/18,2.011164665,8,17,1.18,2,2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,21/11/18,-0.598610818,11,21,1.18,2,2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,07/08/18,5.416318417,8,7,1.18,2,2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,21/01/18,2.165047407,1,21,1.18,2,2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,27/04/18,4.411515236,4,27,1.18,2,2
8,2018,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,30/06/18,4.35845232,6,30,1.18,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,05/09/19,3.083316326,9,5,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,04/08/19,-0.542841375,8,4,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,21/09/19,-5.770117283,9,21,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,19/07/19,-7.522947788,7,19,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,29/03/19,4.090749741,3,29,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,23/10/19,-0.747651637,10,23,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,25/02/19,2.907115459,2,25,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,01/06/19,-1.457478166,6,1,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,26/12/19,2.564249992,12,26,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,03/07/19,2.055598021,7,3,1.2,2,2
8,2019,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,24/01/19,0.622077286,1,24,1.2,2,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,22/08/20,2.76239872,8,22,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,06/08/20,-2.41830492,8,6,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,21/07/20,2.029250622,7,21,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,28/02/20,2.410514355,2,28,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,25/10/20,-0.645463526,10,25,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,05/09/20,-13.42185116,9,5,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,15/03/20,0.903920829,3,15,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,10/11/20,-0.083144382,11,10,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,05/07/20,NA,7,5,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,26/11/20,-1.550567508,11,26,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,11/01/20,1.150027871,1,11,1.12,1.3,2
8,2020,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,12/02/20,3.467363834,2,12,1.12,1.3,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,25/08/21,-1.88468647,8,25,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,28/10/21,1.074852347,10,28,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,10/09/21,2.335235119,9,10,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,28/10/21,8.639343262,10,28,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,13/01/21,-1.663480878,1,13,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,02/03/21,3.925283194,3,2,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,29/11/21,NA,11,29,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,14/02/21,-1.317887664,2,14,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,22/06/21,0.885999978,6,22,1.29,1,2
8,2021,NO,Carbernet Sauvignon,Az. San Nazario,45.30811,11.642855,09/08/21,4.379319668,8,9,1.29,1,2
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,21/11/18,-2.176941156,11,21,1.12,0.7,2.3
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,04/10/18,-0.215819165,10,4,1.12,0.7,2.3
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,17/08/18,1.45832777,8,17,1.12,0.7,2.3
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,27/04/18,3.998340845,4,27,1.12,0.7,2.3
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,07/08/18,5.071073055,8,7,1.12,0.7,2.3
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,30/06/18,3.341892004,6,30,1.12,0.7,2.3
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,21/01/18,1.977812886,1,21,1.12,0.7,2.3
9,2018,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,26/03/18,-1.155755877,3,26,1.12,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,24/01/19,0.436894089,1,24,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,29/03/19,4.488988876,3,29,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,23/10/19,-0.423941463,10,23,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,21/09/19,-5.421532154,9,21,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,26/12/19,2.892733335,12,26,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,05/09/19,2.872969389,9,5,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,25/02/19,2.924079418,2,25,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,01/06/19,-1.467945099,6,1,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,19/07/19,-7.642386436,7,19,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,03/07/19,1.582011938,7,3,1.1,0.7,2.3
9,2019,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,04/08/19,-0.859131098,8,4,1.1,0.7,2.3
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,11/01/20,0.948404014,1,11,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,28/02/20,2.668466091,2,28,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,12/02/20,3.234899998,2,12,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,15/03/20,0.533912539,3,15,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,10/11/20,0.180593878,11,10,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,21/07/20,1.753018498,7,21,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,25/10/20,-0.057797294,10,25,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,26/11/20,-2.97727704,11,26,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,05/09/20,-12.9428978,9,5,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,05/07/20,NA,7,5,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,06/08/20,-2.480104685,8,6,1.03,0.3,2.4
9,2020,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,22/08/20,3.275132656,8,22,1.03,0.3,2.4
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,28/10/21,1.718878865,10,28,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,29/11/21,NA,11,29,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,28/10/21,6.93530798,10,28,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,13/01/21,-1.893511295,1,13,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,02/03/21,3.6419065,3,2,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,09/08/21,4.326508999,8,9,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,10/09/21,2.350327253,9,10,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,22/06/21,0.36531803,6,22,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,25/08/21,-2.150211811,8,25,1.32,0.1,1.2
9,2021,NO,Moscato giallo,Az. San Nazario,45.30811,11.642855,14/02/21,-1.174940586,2,14,1.32,0.1,1.2
